Frame_Number,Timestamp,FPS,Emotion,Attention,Posture,Movement,EAR,Left_EAR,Right_EAR,EAR_Threshold,Eye_State,Blink_Count,Horizontal_Angle,Vertical_Angle,Distance_From_Center,Head_Movement,Torso_Movement,Left_Arm_Movement,Right_Arm_Movement,Fatigue_Level,Drowsiness_Score,Angry_Score,Disgust_Score,Fear_Score,Happy_Score,Sad_Score,Surprise_Score,Neutral_Score,F0_Mean,Intensity,Jitter,Shimmer,Spectral_Centroid,Spectral_Rolloff,Zero_Crossing_Rate,Spectral_Bandwidth,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Processing_Time
330,2025-04-20 04:18:03.073,30.5,neutral,Focused,Partially Visible,Low,0.2961,0.3017,0.2906,0.2973,Closed,3,90.87,0.74,0.0000,0.001457,0.001732,0.002545,0.035098,Mild,0.0300,0.0249,0.0000,0.0027,0.0005,0.1963,0.0000,0.7755,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0250
331,2025-04-20 04:18:03.118,30.1,neutral,Focused,Partially Visible,Low,0.2995,0.3034,0.2956,0.2973,Closed,3,90.80,0.77,0.0000,0.001745,0.001086,0.002970,0.015925,Mild,0.0333,0.0249,0.0000,0.0027,0.0005,0.1963,0.0000,0.7755,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0237
332,2025-04-20 04:18:03.149,30.1,neutral,Focused,Partially Visible,Low,0.3036,0.3063,0.3010,0.2973,Closed,3,91.08,1.34,0.0000,0.027100,0.007551,0.022846,0.018112,Moderate,0.0367,0.0249,0.0000,0.0027,0.0005,0.1963,0.0000,0.7755,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0231
333,2025-04-20 04:18:03.180,30.2,neutral,Focused,Partially Visible,Low,0.3107,0.3122,0.3092,0.2973,Open,4,91.34,1.26,0.0000,0.001686,0.001321,0.000906,0.010655,Mild,0.0400,0.0249,0.0000,0.0027,0.0005,0.1963,0.0000,0.7755,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0236
334,2025-04-20 04:18:03.210,30.2,neutral,Focused,Partially Visible,Low,0.3207,0.3252,0.3161,0.2973,Open,4,91.95,1.62,0.0000,0.011141,0.002185,0.028908,0.051053,Mild,0.0433,0.0249,0.0000,0.0027,0.0005,0.1963,0.0000,0.7755,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0228
335,2025-04-20 04:18:03.243,30.6,neutral,Focused,Partially Visible,Low,0.3331,0.3357,0.3305,0.2973,Open,4,92.16,1.72,0.0000,0.008969,0.002152,0.001210,0.018059,Mild,0.0467,0.0249,0.0000,0.0027,0.0005,0.1963,0.0000,0.7755,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0245
336,2025-04-20 04:18:03.277,30.5,neutral,Focused,Partially Visible,Low,0.3372,0.3431,0.3313,0.2973,Open,4,93.27,2.16,0.0000,0.000052,0.001709,0.016378,0.002240,Mild,0.0500,0.0249,0.0000,0.0027,0.0005,0.1963,0.0000,0.7755,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0283
337,2025-04-20 04:18:03.317,30.2,neutral,Focused,Partially Visible,Low,0.3433,0.3479,0.3387,0.2973,Open,4,93.35,2.17,0.0000,0.001744,0.000875,0.010368,0.011082,Mild,0.0533,0.0100,0.0000,0.0009,0.0002,0.0163,0.0000,0.9727,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0226
338,2025-04-20 04:18:03.349,30.2,neutral,Focused,Partially Visible,Low,0.3430,0.3471,0.3388,0.2973,Open,4,93.40,2.47,0.0000,0.000086,0.000606,0.011455,0.016145,Mild,0.0567,0.0100,0.0000,0.0009,0.0002,0.0163,0.0000,0.9727,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0228
339,2025-04-20 04:18:03.382,30.2,neutral,Focused,Partially Visible,Low,0.3467,0.3505,0.3429,0.2973,Open,4,93.53,2.51,0.0000,0.000965,0.000478,0.001077,0.003543,Mild,0.0600,0.0100,0.0000,0.0009,0.0002,0.0163,0.0000,0.9727,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0248
